Series Name,Series Code,Country Name,Country Code,2009 [YR2009],2010 [YR2010],2011 [YR2011]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lao PDR,LAO,7.50177491225853,8.52690551739717,8.03865268023725
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latvia,LVA,-14.2601400377132,-4.455567259981,2.57371236333377
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lebanon,LBN,10.232155577776,7.97513555844932,0.86733987855277
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lesotho,LSO,-1.25375779920832,5.26967078056286,4.61641394528752
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liberia,LBR,5.30054050291531,6.09982524004147,8.20076822497064
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Libya,LBY,-4.4001817631021,5.0272476723775,-50.3385151384986
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liechtenstein,LIE,-1.15748291975636,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lithuania,LTU,-14.8386083735986,1.65124065328366,6.03900816040344
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Luxembourg,LUX,-3.23895402683188,3.76041359255095,1.04429869455731
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Macao SAR, China",MAC,1.27440707233202,25.1225945599347,21.616648080154
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Madagascar,MDG,-3.9787086116544,0.619239744622121,1.57842705366555
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malawi,MWI,8.32810985214307,6.87406585401583,4.93266999845889
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malaysia,MYS,-1.51352871598714,7.42484738326097,5.29391283414003
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,-8.15776322638922,6.83547139396723,8.57269902359177
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,4.80632226697864,5.31393527895875,3.21313378044307
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,-1.13387365460049,5.5436400107222,0.467050564252716
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Marshall Islands,MHL,3.69821916480055,5.44676450566732,-0.214165889292744
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritania,MRT,0.0978758719728035,2.62022952055378,4.17278328304418
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritius,MUS,3.31507699790781,4.37720322344293,4.07753806610333
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,-6.29525055291316,4.9713345620779,3.44404507835114
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,1.09309924105246,2.25938995585932,3.18857475473928
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Moldova,MDA,-6.00000026352828,7.10000010705836,5.81816614684824
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Monaco,MCO,-11.3344849924422,2.06522003847931,7.02235796606936
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mongolia,MNG,-1.26859893608282,6.3651616786311,17.2907775869555
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Montenegro,MNE,-5.79509699477244,2.73433108233829,3.22845102061061
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Morocco,MAR,3.74576940136258,3.49955709403216,5.52464523319847
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mozambique,MOZ,5.92897187460815,6.67972935662864,7.13405842300445
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Myanmar,MMR,10.5500090960818,9.6344394521787,5.59148237819613
